SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-24-2017,Single Family Residential,170 Goodwin St,Hayward,CA,94544,530000,3,1.0,Hayward,1170,6000,1952,9,453,,Sold,,,http://www.redfin.com/CA/Hayward/170-Goodwin-St-94544/home/1815368,EBRD/CCAR/Bay East,40765298,N,Y,37.644613,-122.07319
PAST SALE,February-23-2017,Vacant Land,18 HILLER Dr,Oakland,CA,94618,600000,,,Hiller Highlands,,25406,,10,,,Sold,,,http://www.redfin.com/CA/Oakland/18-Hiller-Dr-94618/home/109927905,EBRD/CCAR/Bay East,40763869,N,Y,37.8529439,-122.2332918
PAST SALE,February-17-2017,Condo/Co-op,25495 Southwick Dr #109,Hayward,CA,94544,450000,2,2.0,Newporte,1130,430,1991,16,398,360,Sold,,,http://www.redfin.com/CA/Hayward/25495-Southwick-Dr-94544/unit-109/home/994086,EBRD/CCAR/Bay East,40767018,N,Y,37.649399,-122.083691
PAST SALE,,Condo/Co-op,7765 Canyon Meadows Cir,Pleasanton,CA,94588,515000,2,2.0,,1043,,1991,,494,,,,,http://www.redfin.com/CA/Pleasanton/7765-Canyon-Meadows-Cir-94588/home/1902019,,,N,Y,37.6972662,-121.9509462
PAST SALE,,Vacant Land,8th St,Oakland,CA,94607,10850000,,,,,62878,,,,,,,,http://www.redfin.com/CA/Oakland/8th-St-94607/home/112885464,,,N,Y,37.8048507,-122.2878486
PAST SALE,February-13-2017,Single Family Residential,2052 Tampa Ave,Oakland,CA,94611,852000,3,2.0,Montclair,,5733,1949,20,,,Sold,,,http://www.redfin.com/CA/Oakland/2052-Tampa-Ave-94611/home/2005949,EBRD/CCAR/Bay East,40767149,N,Y,37.8296899,-122.2040363
PAST SALE,,Vacant Land,Fallon Rd,Dublin,CA,94568,670000,,,,,19536,,,,,,,,http://www.redfin.com/CA/Dublin/Fallon-Rd-94568/home/110279269,,,N,Y,37.7090267,-121.8419244
PAST SALE,,Vacant Land,Lockhart St,Dublin,CA,94568,856500,,,,,868552,,,,,,,,http://www.redfin.com/CA/Dublin/Lockhart-St-94568/home/112887467,,,N,Y,37.709429,-121.8575274
PAST SALE,,Vacant Land,Tassajara Rd,Dublin,CA,94568,1402500,,,,,6793,,,,,,,,http://www.redfin.com/CA/Dublin/Tassajara-Rd-94568/home/112887326,,,N,Y,37.7213685,-121.8716168
PAST SALE,,Vacant Land,2680 Alliston Loop,Dublin,CA,94568,1030000,,,,,3000,,,,,,,,http://www.redfin.com/CA/Dublin/2680-Alliston-Loop-94568/home/112887121,,,N,Y,37.709818,-121.8528581
PAST SALE,,Vacant Land,2686 Alliston Loop,Dublin,CA,94568,918000,,,,,2872,,,,,,,,http://www.redfin.com/CA/Dublin/2686-Alliston-Loop-94568/home/110308871,,,N,Y,37.7099,-121.854
PAST SALE,February-3-2017,Single Family Residential,1785 Greenwood Rd,Pleasanton,CA,94566,850000,3,2.0,Pleasanton Vally,1540,8164,1966,30,552,,Sold,,,http://www.redfin.com/CA/Pleasanton/1785-Greenwood-Rd-94566/home/862537,EBRD/CCAR/Bay East,40767378,N,Y,37.674387,-121.880156
PAST SALE,,Multi-Family (2-4 Unit),1141 Virginia St,Berkeley,CA,94702,340000,,4.0,,3576,4375,1925,,95,,,,,http://www.redfin.com/CA/Berkeley/1141-Virginia-St-94702/home/687629,,,N,Y,37.8738342,-122.2919759
PAST SALE,,Single Family Residential,2247 Foothill Blvd,Oakland,CA,94606,785000,3,2.0,,1908,4026,1908,,411,,,,,http://www.redfin.com/CA/Oakland/2247-Foothill-Blvd-94606/home/785933,,,N,Y,37.785508,-122.235547
PAST SALE,February-3-2017,Single Family Residential,5949 Knoll Woods Ct,Pleasanton,CA,94566,1149000,3,2.5,Canyon Oaks,2401,5720,2004,30,479,52,Sold,,,http://www.redfin.com/CA/Pleasanton/5949-Knoll-Woods-Ct-94566/home/1600171,EBRD/CCAR/Bay East,40766663,N,Y,37.648574,-121.887663
PAST SALE,,Condo/Co-op,670 Fargo Ave Apt 6,San Leandro,CA,94579,388000,3,2.0,,1136,,1965,,342,,,,,http://www.redfin.com/CA/San-Leandro/670-Fargo-Ave-94579/unit-6/home/17184419,,,N,Y,37.6878575,-122.1404812
PAST SALE,February-28-2017,Single Family Residential,4959 Blackbird Way,Pleasanton,CA,94566,1240000,4,2.5,Birdland,2458,10220,1968,5,504,,Sold,,,http://www.redfin.com/CA/Pleasanton/4959-Blackbird-Way-94566/home/1194749,EBRD/CCAR/Bay East,40771688,N,Y,37.6809957,-121.8836022
PAST SALE,February-3-2017,Condo/Co-op,7403 Brigadoon Way,Dublin,CA,94568,665000,3,2.5,Dublin,1520,,1996,30,438,325,Sold,,,http://www.redfin.com/CA/Dublin/7403-Brigadoon-Way-94568/unit-242/home/1184945,EBRD/CCAR/Bay East,40766547,N,Y,37.700309,-121.957229
PAST SALE,,Single Family Residential,1821 73rd Ave,Oakland,CA,94621,217500,2,1.0,,1173,2040,1924,,185,,,,,http://www.redfin.com/CA/Oakland/1821-73rd-Ave-94621/home/1041353,,,N,Y,37.7619789,-122.183486
PAST SALE,,Multi-Family (2-4 Unit),1919 Martin Luther King Junior Way,Oakland,CA,94612,4690000,14,26.0,,16583,5188,1920,,283,,,,,http://www.redfin.com/CA/Oakland/1919-Martin-Luther-King-Junior-Way-94612/home/40628518,,,N,Y,37.81002,-122.273923
PAST SALE,February-10-2017,Single Family Residential,11 San Carlos Ave,El Cerrito,CA,94530,1250000,3,2.0,St Jeromes,1537,4200,1940,23,813,,Sold,,,http://www.redfin.com/CA/El-Cerrito/11-San-Carlos-Ave-94530/home/1146205,EBRD/CCAR/Bay East,40770032,N,Y,37.897805,-122.289259
PAST SALE,,Single Family Residential,2466 Marineview Dr,San Leandro,CA,94577,887273,4,2.0,,2433,8774,1962,,365,,,,,http://www.redfin.com/CA/San-Leandro/2466-Marineview-Dr-94577/home/1593892,,,N,Y,37.722313,-122.127855
PAST SALE,February-10-2017,Single Family Residential,7505 HONEY Ct,Dublin,CA,94568,730000,3,2.0,Westside,1038,12178,1961,23,703,,Sold,,,http://www.redfin.com/CA/Dublin/7505-Honey-Ct-94568/home/1319528,EBRD/CCAR/Bay East,40766746,N,Y,37.7107042,-121.9307029
PAST SALE,February-22-2017,Single Family Residential,381 Robert Louis Stevenson,Alameda,CA,94501,1250000,3,3.0,Bay Port,2805,3840,2006,11,446,145,Sold,,,http://www.redfin.com/CA/Alameda/381-Robert-Louis-Stevenson-Ave-94501/home/12114580,EBRD/CCAR/Bay East,40767210,N,Y,37.7832969,-122.2847903
PAST SALE,February-22-2017,Multi-Family (2-4 Unit),729 Pacific,Alameda,CA,94501,1280000,4,4.0,Alameda,3872,11790,1918,11,331,,Sold,,,http://www.redfin.com/CA/Alameda/729-Pacific-Ave-94501/home/777138,EBRD/CCAR/Bay East,40762414,N,Y,37.7764366,-122.2756209
PAST SALE,February-14-2017,Single Family Residential,6656 HEATHER RIDGE Way,Oakland,CA,94611,728000,3,2.5,Oakland Hills,1843,11373,1996,19,395,,Sold,,,http://www.redfin.com/CA/Piedmont/6656-Heather-Ridge-Way-94611/home/1142879,EBRD/CCAR/Bay East,40742096,N,Y,37.84616,-122.207788
PAST SALE,February-28-2017,Single Family Residential,1623 E 15TH St,Oakland,CA,94606,460000,5,2.0,San Antonio Park,2162,3500,1905,5,213,,Sold,,,http://www.redfin.com/CA/Oakland/1623-E-15th-St-94606/home/532905,EBRD/CCAR/Bay East,40758756,N,Y,37.788643,-122.243131
PAST SALE,February-8-2017,Single Family Residential,1526 Pierce Ave,San Leandro,CA,94577,515000,2,1.0,Davis Area,840,5000,1942,25,613,,Sold,,,http://www.redfin.com/CA/San-Leandro/1526-Pierce-Ave-94577/home/1967207,EBRD/CCAR/Bay East,40766315,N,Y,37.718235,-122.168684
PAST SALE,February-3-2017,Single Family Residential,186 Estabrook St,San Leandro,CA,94577,451000,2,1.0,Estabrook,1352,7500,1935,30,334,,Sold,,,http://www.redfin.com/CA/San-Leandro/186-Estabrook-St-94577/home/762676,EBRD/CCAR/Bay East,40766697,N,Y,37.7181272,-122.1511546
PAST SALE,February-19-2017,Single Family Residential,2775 Alliston Loop,Dublin,CA,94568,1008000,5,4.0,Dublin,2951,3055,2016,14,342,156,Sold,,,http://www.redfin.com/CA/Dublin/2775-Alliston-Loop-94568/home/109160599,EBRD/CCAR/Bay East,40759040,N,Y,37.7099,-121.854
PAST SALE,February-17-2017,Condo/Co-op,14101 E 14Th St #301,San Leandro,CA,94578,359000,2,2.0,San Leandro,1000,32495,1986,16,359,310,Sold,,,http://www.redfin.com/CA/San-Leandro/14101-E-14th-St-94578/unit-301/home/778226,EBRD/CCAR/Bay East,40763730,N,Y,37.712469,-122.139904
PAST SALE,February-28-2017,Single Family Residential,2705 Somerset Ave,Castro Valley,CA,94546,650000,3,1.0,Castro Valley,1208,5880,1946,5,538,,Sold,,,http://www.redfin.com/CA/Castro-Valley/2705-Somerset-Ave-94546/home/821144,EBRD/CCAR/Bay East,40765362,N,Y,37.700335,-122.091668
PAST SALE,February-17-2017,Single Family Residential,5454 Ruth Ave,Oakland,CA,94601,650000,5,3.0,Maxwell  Park,2467,3500,1924,16,263,,Sold,,,http://www.redfin.com/CA/Oakland/5454-Ruth-Ave-94601/home/1307174,EBRD/CCAR/Bay East,40763762,N,Y,37.773595,-122.195458
PAST SALE,February-9-2017,Condo/Co-op,454 Persimmon Cmn #10,Livermore,CA,94551,634621,3,2.5,Livermore,1398,,2017,24,454,358,Sold,,,http://www.redfin.com/CA/Livermore/454-Persimmon-Cmn-94551/unit-10/home/112346525,EBRD/CCAR/Bay East,40765780,N,Y,37.703706,-121.793952
PAST SALE,February-7-2017,Condo/Co-op,3899 Camino Loop,Dublin,CA,94568,670000,2,2.5,Dublin,,,2016,26,,258,Sold,,,http://www.redfin.com/CA/Dublin/3899-Camino-Loop-94568/home/109235982,EBRD/CCAR/Bay East,40762884,N,Y,37.710256,-121.845573
PAST SALE,February-22-2017,Multi-Family (2-4 Unit),1021 Washington Ave,Albany,CA,94706,1735000,,,Albany,2920,5000,1948,11,594,,Sold,,,http://www.redfin.com/CA/Albany/1021-Washington-Ave-94706/home/1511500,EBRD/CCAR/Bay East,40770945,N,Y,37.8923226,-122.3003204
PAST SALE,February-21-2017,Single Family Residential,1373 Whispering Oaks Way,Pleasanton,CA,94566,1228000,4,2.5,Walnut Hills,2896,4963,2003,12,424,110,Sold,,,http://www.redfin.com/CA/Pleasanton/1373-Whispering-Oaks-Way-94566/home/1224722,EBRD/CCAR/Bay East,40768436,N,Y,37.654581,-121.893637
PAST SALE,February-22-2017,Single Family Residential,1042 Padua Way,Livermore,CA,94550,1090000,3,2.5,Kristopher Ranch,2543,8333,2002,11,429,,Sold,,,http://www.redfin.com/CA/Livermore/1042-Padua-Way-94550/home/1877662,EBRD/CCAR/Bay East,40767799,N,Y,37.649783,-121.785643
PAST SALE,February-22-2017,Condo/Co-op,10721 Wallace Ln,Dublin,CA,94568,700000,3,2.5,Ca Highlands,1387,,1997,11,505,325,Sold,,,http://www.redfin.com/CA/Dublin/10721-Wallace-Ln-94568/unit-76/home/1060222,EBRD/CCAR/Bay East,40767904,N,Y,37.699572,-121.957696
PAST SALE,February-22-2017,Single Family Residential,19926 Ricardo Ave,Hayward,CA,94541,480000,3,1.0,Lorenzo Manor,1090,5100,1952,11,440,,Sold,,,http://www.redfin.com/CA/Hayward/19926-Ricardo-Ave-94541/home/932204,EBRD/CCAR/Bay East,40767237,N,Y,37.6731369,-122.113335
PAST SALE,February-22-2017,Single Family Residential,3671 Madrone,Oakland,CA,94619,755000,2,2.0,Upper Laurel,1184,5050,1906,11,638,,Sold,,,http://www.redfin.com/CA/Oakland/3671-Madrone-Ave-94619/home/530914,EBRD/CCAR/Bay East,40769034,N,Y,37.787715,-122.192828
PAST SALE,February-22-2017,Single Family Residential,5438 Scenic Ave,Livermore,CA,94551,580000,3,2.0,Livermore,1108,6439,1965,11,523,,Sold,,,http://www.redfin.com/CA/Livermore/5438-Scenic-Ave-94551/home/926551,EBRD/CCAR/Bay East,40761696,N,Y,37.717269,-121.731335
PAST SALE,February-3-2017,Single Family Residential,2273 Bermuda Ave,San Leandro,CA,94577,606000,3,2.0,Marina Faire,1129,5310,1962,30,537,,Sold,,,http://www.redfin.com/CA/San-Leandro/2273-Bermuda-Ave-94577/home/1528998,EBRD/CCAR/Bay East,40764182,N,Y,37.696693,-122.176437
PAST SALE,February-17-2017,Townhouse,14745 Harold Ave,San Leandro,CA,94578,425000,2,2.0,Bradrick,1179,,1977,16,360,200,Sold,,,http://www.redfin.com/CA/San-Leandro/14745-Harold-Ave-94578/home/556178,EBRD/CCAR/Bay East,40767725,N,Y,37.697444,-122.13802
PAST SALE,February-24-2017,Single Family Residential,2766 Grant Ln,Alameda,CA,94501,1175000,4,3.5,Alameda,2510,2655,2015,9,468,152,Sold,,,http://www.redfin.com/CA/Alameda/2766-Grant-Ln-94501/home/95473446,San Francisco MLS,453485,N,Y,37.788826,-122.282232
PAST SALE,February-22-2017,Single Family Residential,820 Portal Ave,Oakland,CA,94610,1494000,3,2.0,Crocker Hghlands,1976,6063,1925,11,756,,Sold,,,http://www.redfin.com/CA/Oakland/820-Portal-Ave-94610/home/865235,EBRD/CCAR/Bay East,40765160,N,Y,37.813082,-122.229201
PAST SALE,February-22-2017,Single Family Residential,6591 Donlon Way,Dublin,CA,94568,1174385,3,2.5,Dublin,3128,4738,2016,11,375,155,Sold,,,http://www.redfin.com/CA/Dublin/6591-Donlon-Way-94568/home/108493860,EBRD/CCAR/Bay East,40751736,N,Y,37.700596,-121.937475
PAST SALE,February-22-2017,Single Family Residential,2100 Pleasant View Ln,Livermore,CA,94550,990000,4,3.5,Livermore,3356,20138,1979,11,295,,Sold,,,http://www.redfin.com/CA/Livermore/2100-Pleasant-View-Ln-94550/home/1750535,EBRD/CCAR/Bay East,40763135,N,Y,37.667448,-121.767049
PAST SALE,February-15-2017,Single Family Residential,317 N O St,Livermore,CA,94551,528000,3,1.5,Old North Side,942,5000,1915,18,561,,Sold,,,http://www.redfin.com/CA/Livermore/317-N-O-St-94551/home/699128,EBRD/CCAR/Bay East,40766053,N,Y,37.6837238,-121.7769119
PAST SALE,February-23-2017,Condo/Co-op,1121 40th St #2405,Emeryville,CA,94608,559000,2,2.0,Emeryville,1146,,2005,10,488,466,Sold,,,http://www.redfin.com/CA/Emeryville/1121-40th-St-94608/unit-2405/home/2112078,San Francisco MLS,451929,N,Y,37.8303607,-122.279351
PAST SALE,February-13-2017,Single Family Residential,1569 79Th Ave,Oakland,CA,94621,360000,2,1.0,East Oakland,896,3850,1922,20,402,,Sold,,,http://www.redfin.com/CA/Oakland/1569-79th-Ave-94621/home/573892,EBRD/CCAR/Bay East,40761433,N,Y,37.7586377,-122.1796652
PAST SALE,February-23-2017,Single Family Residential,3927 Canon Ave,Oakland,CA,94602,770000,2,1.0,Oakland,1136,4712,1941,10,678,,Sold,,,http://www.redfin.com/CA/Oakland/3927-Canon-Ave-94602/home/1508679,EBRD/CCAR/Bay East,40767776,N,Y,37.8036839,-122.217765
PAST SALE,February-23-2017,Single Family Residential,687 Mandana Blvd,Oakland,CA,94610,950000,2,1.0,Crocker Hghlands,1109,5750,1921,10,857,15,Sold,,,http://www.redfin.com/CA/Oakland/687-Mandana-Blvd-94610/home/1515620,EBRD/CCAR/Bay East,40765161,N,Y,37.810192,-122.237759
PAST SALE,February-26-2017,Single Family Residential,10887 Inspiration Cir,Dublin,CA,94568,1485000,5,4.5,Hansen Hill,4082,13608,2000,7,364,78,Sold,,,http://www.redfin.com/CA/Dublin/10887-Inspiration-Cir-94568/home/627978,EBRD/CCAR/Bay East,40771520,N,Y,37.707585,-121.958377
PAST SALE,February-16-2017,Single Family Residential,23240 JORGENSEN Ln,Hayward,CA,94541,557000,4,2.0,Hayward,1350,6400,1951,17,413,,Sold,,,http://www.redfin.com/CA/Hayward/23240-Jorgensen-Ln-94541/home/1525989,EBRD/CCAR/Bay East,40759961,N,Y,37.662121,-122.099456
PAST SALE,,Single Family Residential,5147 Camden St,Oakland,CA,94619,545000,3,1.0,,1296,10348,1923,,421,,,,,http://www.redfin.com/CA/Oakland/5147-Camden-St-94619/home/1398853,,,N,Y,37.779903,-122.191132
PAST SALE,February-14-2017,Single Family Residential,4972 Mohr Ave,Pleasanton,CA,94566,1075000,4,2.5,The Gates,2103,7246,1977,19,511,,Sold,,,http://www.redfin.com/CA/Pleasanton/4972-Mohr-Ave-94566/home/1138574,EBRD/CCAR/Bay East,40766692,N,Y,37.685803,-121.88433
PAST SALE,February-15-2017,Single Family Residential,4455 ENTRADA Dr,Pleasanton,CA,94566,915000,3,2.5,Downtown,2000,12273,1956,18,458,,Sold,,,http://www.redfin.com/CA/Pleasanton/4455-Entrada-Dr-94566/home/1989974,EBRD/CCAR/Bay East,40758090,N,Y,37.658102,-121.870438
PAST SALE,February-3-2017,Single Family Residential,6820 Lancaster Rd,Dublin,CA,94568,785000,3,2.0,Echo Park,1702,6616,1967,30,461,,Sold,,,http://www.redfin.com/CA/Dublin/6820-Lancaster-Rd-94568/home/2006082,EBRD/CCAR/Bay East,40766298,N,Y,37.71286,-121.919185
PAST SALE,February-24-2017,Condo/Co-op,1201 Pine St #458,Oakland,CA,94607,444000,1,1.0,Oakland West,739,,2009,9,601,274,Sold,,,http://www.redfin.com/CA/Oakland/1201-Pine-St-94607/unit-458/home/28635424,EBRD/CCAR/Bay East,40766824,N,Y,37.8128311,-122.3005557
PAST SALE,March-1-2017,Single Family Residential,754 Sequoia Dr,Livermore,CA,94551,800000,5,3.0,Northside,2153,6154,1962,4,372,,Sold,,,http://www.redfin.com/CA/Livermore/754-Sequoia-Dr-94551/home/699387,EBRD/CCAR/Bay East,40768334,N,Y,37.6851472,-121.7882253
PAST SALE,February-27-2017,Single Family Residential,1841 Bancroft Ave,San Leandro,CA,94577,543000,2,1.0,Lower Assumption,943,6625,1920,6,576,,Sold,,,http://www.redfin.com/CA/San-Leandro/1841-Bancroft-Ave-94577/home/1512574,EBRD/CCAR/Bay East,40768216,N,Y,37.722104,-122.146037
PAST SALE,March-1-2017,Single Family Residential,1080 Via Madrid,Livermore,CA,94550,700100,3,2.0,Sunset West,1133,6200,1959,4,618,,Sold,,,http://www.redfin.com/CA/Livermore/1080-Via-Madrid-94550/home/1924440,EBRD/CCAR/Bay East,40768450,N,Y,37.670531,-121.7819041
PAST SALE,February-23-2017,Condo/Co-op,288 Whitmore St #203,Oakland,CA,94611,450000,1,1.0,Rockridge,615,,1976,10,732,318,Sold,,,http://www.redfin.com/CA/Oakland/288-Whitmore-St-94611/unit-203B/home/999945,EBRD/CCAR/Bay East,40767896,N,Y,37.8337027,-122.2520389
PAST SALE,February-27-2017,Single Family Residential,885 54Th St,Oakland,CA,94608,730000,4,2.0,Santa Fe,1504,5400,1910,6,485,,Sold,,,http://www.redfin.com/CA/Oakland/885-54th-St-94608/home/1945690,EBRD/CCAR/Bay East,40768741,N,Y,37.838202,-122.272793
PAST SALE,February-27-2017,Single Family Residential,4811 Stacy St,Oakland,CA,94605,810000,4,2.5,Grass Valley,2015,6000,1955,6,402,,Sold,,,http://www.redfin.com/CA/Oakland/4811-Stacy-St-94605/home/631818,EBRD/CCAR/Bay East,40767228,N,Y,37.754243,-122.124405
PAST SALE,February-28-2017,Single Family Residential,3573 Carrillo Dr,San Leandro,CA,94578,565644,3,2.0,Alameda County,1555,5035,1955,5,364,,Sold,,,http://www.redfin.com/CA/San-Leandro/3573-Carrillo-Dr-94578/home/1812093,EBRD/CCAR/Bay East,40766259,N,Y,37.7009,-122.150714
PAST SALE,February-28-2017,Single Family Residential,752 Contra Costa Ave,Berkeley,CA,94707,1620000,4,3.0,Berkeley/Albany,,6240,1924,5,,,Sold,,,http://www.redfin.com/CA/Berkeley/752-Contra-Costa-Ave-94707/home/1259139,San Francisco MLS,451550,N,Y,37.8954164,-122.2771011
PAST SALE,February-28-2017,Single Family Residential,5188 Theresa Way,Livermore,CA,94550-2339,702000,3,2.0,Rhonewood Park,1318,6001,1972,5,533,31,Sold,,,http://www.redfin.com/CA/Livermore/5188-Theresa-Way-94550/home/1750707,EBRD/CCAR/Bay East,40767855,N,Y,37.6916962,-121.730441
PAST SALE,February-28-2017,Single Family Residential,3594 Deer Park Ct,HAYWARD,CA,94542,845000,4,3.0,HAYWARD,2552,8449,1972,5,331,,Sold,,,http://www.redfin.com/CA/Hayward/3594-Deer-Park-Ct-94542/home/779011,MLSListings,ML81635447,N,Y,37.6531476,-122.0278911
PAST SALE,February-28-2017,Single Family Residential,381 51st St,Oakland,CA,94618,1310000,3,2.0,Temescal,1695,2928,2016,5,773,,Sold,,,http://www.redfin.com/CA/Oakland/381-51st-St-94609/home/112926583,EBRD/CCAR/Bay East,40767961,N,Y,37.8363889,-122.2571068
PAST SALE,February-28-2017,Condo/Co-op,8170 MOUNTAIN VIEW Dr Unit C,Pleasanton,CA,94588,405000,1,1.0,Canyon Meadows,790,,1991,5,513,374,Sold,,,http://www.redfin.com/CA/Pleasanton/8170-Mountain-View-Dr-94588/unit-C/home/1604504,EBRD/CCAR/Bay East,40767377,N,Y,37.6966995,-121.95045
PAST SALE,February-28-2017,Single Family Residential,2244 48Th Ave,Oakland,CA,94601,335000,2,2.0,Melrose,946,6111,1904,5,354,,Sold,,,http://www.redfin.com/CA/Oakland/2244-48th-Ave-94601/home/2013715,EBRD/CCAR/Bay East,40765782,N,Y,37.7768749,-122.204155
PAST SALE,February-27-2017,Multi-Family (2-4 Unit),3006 Martin Luther King Jr Way,Berkeley,CA,94703,878000,4,2.0,Berkeley,1704,4733,1905,6,515,,Sold,,,http://www.redfin.com/CA/Berkeley/3006-Martin-Luther-King-Junior-Way-94703/home/1953681,EBRD/CCAR/Bay East,40762050,N,Y,37.853918,-122.271397
PAST SALE,February-28-2017,Condo/Co-op,817 E 28th St,Oakland,CA,94610,520000,3,2.0,Bella Vista Hill,1262,3460,1982,5,412,300,Sold,,,http://www.redfin.com/CA/Oakland/817-E-28th-St-94610/home/103460430,EBRD/CCAR/Bay East,40768043,N,Y,37.8026787,-122.2376041
PAST SALE,February-28-2017,Single Family Residential,2 Kofman Ct,Alameda,CA,94502,1500000,5,3.0,Woodbridge Bay,2569,7700,1987,5,584,181,Sold,,,http://www.redfin.com/CA/Alameda/2-Kofman-Ct-94502/home/743354,EBRD/CCAR/Bay East,40767843,N,Y,37.741735,-122.251535
PAST SALE,February-28-2017,Condo/Co-op,1087 Murrieta Blvd #134,Livermore,CA,94550,365000,2,2.0,Murrieta,955,,1974,5,382,430,Sold,,,http://www.redfin.com/CA/Livermore/1087-Murrieta-Blvd-94550/unit-134/home/1612979,EBRD/CCAR/Bay East,40767753,N,Y,37.675151,-121.781444
PAST SALE,February-28-2017,Vacant Land,6881 Sherwick,Berkeley,CA,94705,335000,,,Berkeley,,6920,,5,,,Sold,,,http://www.redfin.com/CA/Berkeley/6881-Sherwick-Dr-94705/home/22161529,EBRD/CCAR/Bay East,40748325,N,Y,37.8569456,-122.2239846
PAST SALE,February-3-2017,Single Family Residential,3145 Middleton St,Oakland,CA,94605,740000,3,2.0,Oakland,1964,5332,1947,30,377,8,Sold,,,http://www.redfin.com/CA/Oakland/3145-Middleton-St-94605/home/1458976,EBRD/CCAR/Bay East,40766229,N,Y,37.7326676,-122.1385082
PAST SALE,February-22-2017,Single Family Residential,2732 Gamble Ct,Hayward,CA,94542,590000,3,2.5,Skyview,2090,3534,1980,11,282,90,Sold,,,http://www.redfin.com/CA/Hayward/2732-Gamble-Ct-94542/home/1174793,EBRD/CCAR/Bay East,40766549,N,Y,37.6502539,-122.040684
PAST SALE,February-28-2017,Single Family Residential,4880 Merganser Ct,Pleasanton,CA,94566,1300000,4,2.5,Birdland,2253,11122,1968,5,577,,Sold,,,http://www.redfin.com/CA/Pleasanton/4880-Merganser-Ct-94566/home/1191994,EBRD/CCAR/Bay East,40769853,N,Y,37.679577,-121.882423
PAST SALE,February-28-2017,Single Family Residential,1467 Chaparral Way,Livermore,CA,94551,865000,5,3.0,Livermore,2140,6000,1998,5,404,,Sold,,,http://www.redfin.com/CA/Livermore/1467-Chapparral-Way-94551/home/1550477,EBRD/CCAR/Bay East,40769030,N,Y,37.7212869,-121.712489
PAST SALE,February-28-2017,Single Family Residential,9712 E St,Oakland,CA,94603,370000,2,1.0,Oakland,852,5000,1924,5,434,,Sold,,,http://www.redfin.com/CA/Oakland/9712-E-St-94603/home/1341940,EBRD/CCAR/Bay East,40767902,N,Y,37.742108,-122.176661
PAST SALE,February-28-2017,Single Family Residential,1918 Rosedale Ave,Oakland,CA,94601,530000,3,1.5,Fruitvale Area,1449,6760,1913,5,366,,Sold,,,http://www.redfin.com/CA/Oakland/1918-Rosedale-Ave-94601/home/1869780,EBRD/CCAR/Bay East,40765815,N,Y,37.777311,-122.213895
PAST SALE,February-17-2017,Single Family Residential,1812 10Th Ave,Oakland,CA,94606,682000,4,2.0,Oakland,2499,4607,1900,16,273,,Sold,,,http://www.redfin.com/CA/Oakland/1812-10th-Ave-94606/home/533098,EBRD/CCAR/Bay East,40769281,N,Y,37.794761,-122.245482
PAST SALE,February-28-2017,Single Family Residential,3066 Suter St,Oakland,CA,94602,460000,2,1.0,Alameda County,1141,3500,1919,5,403,,Sold,,,http://www.redfin.com/CA/Oakland/3066-Suter-St-94602/home/1607015,BAREIS,21701262,N,Y,37.7954442,-122.2098597
PAST SALE,February-28-2017,Single Family Residential,1340 Drake Ave,San Leandro,CA,94579,576000,3,1.5,Washington Manor,1519,5035,1951,5,379,,Sold,,,http://www.redfin.com/CA/San-Leandro/1340-Drake-Ave-94579/home/1513395,EBRD/CCAR/Bay East,40767981,N,Y,37.696744,-122.154773
PAST SALE,February-24-2017,Single Family Residential,857 N L St,Livermore,CA,94551,617000,3,2.0,North Side,1496,7500,1943,9,412,,Sold,,,http://www.redfin.com/CA/Livermore/857-N-L-St-94551/home/879382,EBRD/CCAR/Bay East,40767653,N,Y,37.6900407,-121.7757646
PAST SALE,February-28-2017,Single Family Residential,649 Hemlock Ct,Livermore,CA,94551,755000,4,2.0,Summerset,1787,6632,1969,5,422,,Sold,,,http://www.redfin.com/CA/Livermore/649-Hemlock-Ct-94551/home/886362,EBRD/CCAR/Bay East,40767771,N,Y,37.685371,-121.793755
PAST SALE,February-24-2017,Single Family Residential,3233 Ardley Ave,Oakland,CA,94602,682000,2,2.0,Oakland,1239,5176,1927,9,550,,Sold,,,http://www.redfin.com/CA/Oakland/3233-Ardley-Ave-94602/home/1803390,EBRD/CCAR/Bay East,40768147,N,Y,37.7994963,-122.2246929
PAST SALE,February-28-2017,Townhouse,1863 MONTEREY Dr,Livermore,CA,94551,470000,3,2.5,Spring Valley,1274,1140,1986,5,369,320,Sold,,,http://www.redfin.com/CA/Livermore/1863-Monterey-Dr-94551/home/1876370,EBRD/CCAR/Bay East,40768257,N,Y,37.712605,-121.7485
PAST SALE,March-1-2017,Single Family Residential,633 Hacienda Ave,San Lorenzo,CA,94580,560000,3,1.0,Alameda County,1134,6791,1947,4,494,11,Sold,,,http://www.redfin.com/CA/San-Lorenzo/633-Hacienda-Ave-94580/home/971170,BAREIS,21702240,N,Y,37.673739,-122.125305
